0,HD 190360,HD 190360 c,2,17.11100000,0.130400,0.237000,,300.905853,29.896805,5.730,V (Johnson),0.99,1.14,2454390.000000,,0.06000,,,,-45.35,2.2000,0
0,HD 190647,HD 190647 b,1,1038.09998000,2.070000,0.180000,,301.831970,-35.538631,7.775,V (Johnson),1.14,1.45,,,1.94000,,,,-40.80,1.0000,0
0,HD 190984,HD 190984 b,1,4885.00000000,5.500000,0.570000,,302.877991,-64.620468,8.760,V (Johnson),0.91,1.53,2449572.000000,,3.10000,,,,20.27,3.4000,0
0,HD 192263,HD 192263 b,1,24.35560000,0.150000,0.050000,,303.499359,-0.866877,7.790,V (Johnson),0.66,0.74,,,0.56000,,,,-10.69,1.0000,2
0,HD 192310,HD 192310 b,2,74.72000000,0.320000,0.130000,90.000,303.822449,-27.032976,5.730,V (Johnson),0.80,,,,0.05317,,,,-54.22,3.0000,0
0,HD 192310,HD 192310 c,2,525.80000000,1.180000,0.320000,90.000,303.822449,-27.032976,5.730,V (Johnson),0.80,,,,0.07551,,,,-54.22,3.0000,0
0,HD 192699,HD 192699 b,1,340.94000000,1.063000,0.082000,,304.025024,4.580795,6.440,V (Johnson),1.38,4.41,2454079.000000,,2.09600,,,,13.20,1.9000,0
0,HD 195019,HD 195019 b,1,18.20132000,0.140000,0.010000,,307.077637,18.769497,6.870,V (Johnson),1.21,1.48,,,3.98000,,,,-93.10,2.4700,0
0,HD 196050,HD 196050 b,1,1378.00000000,2.510000,0.230000,,309.465454,-60.634483,7.500,V (Johnson),1.31,1.42,,,3.18000,,,,60.90,3.2700,0
0,HD 196067,HD 196067 b,1,3638.00000000,5.020000,0.660000,,310.433716,-75.350800,6.030,V (Johnson),1.29,1.73,2453375.000000,,6.90000,,,,-10.89,1.4500,0
0,HD 196885,HD 196885 b,1,1333.00000000,2.370000,0.480000,,309.966156,11.249649,6.398,V (Johnson),1.28,1.31,2451992.000000,,2.58000,,,,-31.67,7.8000,0
1,Kepler-106,Kepler-106 b,4,6.16486000,,,,300.863971,44.337555,12.882,Kepler-band,1.00,1.04,,0.01668,,,,2454968.640350,-56.18,0.3000,0
1,Kepler-106,Kepler-106 c,4,13.57080000,,,,300.863971,44.337555,12.882,Kepler-band,1.00,1.04,,0.03300,,,,2454969.278370,-56.18,0.3000,0
1,Kepler-106,Kepler-106 d,4,23.98020000,,,,300.863971,44.337555,12.882,Kepler-band,1.00,1.04,,0.02549,,,,2454980.532630,-56.18,0.3000,0
1,Kepler-106,Kepler-106 e,4,43.84450000,,,,300.863971,44.337555,12.882,Kepler-band,1.00,1.04,,0.03500,,,,2454984.933600,-56.18,0.3000,0
1,Kepler-107,Kepler-107 b,4,3.17999700,0.044000,,,297.028248,48.208611,12.487,Kepler-band,,1.41,,,,,0.1455000,2454966.499040,6.48,,0
1,Kepler-107,Kepler-107 c,4,4.90142500,0.059000,,,297.028248,48.208611,12.487,Kepler-band,,1.41,,,,,0.1750000,2454971.607420,6.48,,0
1,Kepler-107,Kepler-107 d,4,7.95820300,0.082000,,,297.028248,48.208611,12.487,Kepler-band,,1.41,,,,,0.1782000,2454970.799680,6.48,,0
1,Kepler-107,Kepler-107 e,4,14.74904900,0.123000,,,297.028248,48.208611,12.487,Kepler-band,,1.41,,,,,0.2745000,2454971.779980,6.48,,0
1,Kepler-108,Kepler-108 b,2,49.18392100,0.292000,,,294.559169,46.062325,12.654,Kepler-band,,2.19,,,,,0.4699000,2454974.911230,,,0
1,Kepler-108,Kepler-108 c,2,190.32349400,0.721000,,,294.559169,46.062325,12.654,Kepler-band,,2.19,,,,,0.6542000,2455145.673230,,,0
1,Kepler-109,Kepler-109 b,2,6.48163000,,,,290.392721,40.284875,12.365,Kepler-band,1.04,1.32,,0.02297,,,,2454955.977550,,1.0000,0
1,Kepler-109,Kepler-109 c,2,21.22270000,,,,290.392721,40.284875,12.365,Kepler-band,1.04,1.32,,0.06859,,,,2454970.572500,,1.0000,0
1,Kepler-110,Kepler-110 b,2,12.69111200,0.107000,,,292.929133,48.602814,12.935,Kepler-band,,1.15,,,,,0.1565000,2454970.122960,0.04,,0
1,Kepler-110,Kepler-110 c,2,31.71977500,0.198000,,,292.929133,48.602814,12.935,Kepler-band,,1.15,,,,,0.2010000,2454975.820560,0.04,,0
1,Kepler-111,Kepler-111 b,2,3.34181500,0.046000,,,291.653170,44.688274,13.492,Kepler-band,,1.16,,,,,0.1154000,2454974.355740,,,0
1,Kepler-75,Kepler-75 b,1,8.88491160,0.081800,0.570000,89.120,291.137593,36.577386,15.264,Kepler-band,0.91,0.89,,10.10000,,,0.0866000,2455640.440300,-64.18,3.5000,0
1,Kepler-76,Kepler-76 b,1,1.54492980,0.027400,,77.550,294.192118,39.619003,13.308,Kepler-band,1.20,1.32,,2.01000,,,,2454966.548410,,6.5000,0
1,Kepler-150,Kepler-150 e,5,30.82655700,0.189000,,,288.234084,40.520905,14.985,Kepler-band,,0.94,,,,,0.2273000,2454986.010430,,,0
1,Kepler-151,Kepler-151 b,2,15.22895800,0.116000,,,292.162778,41.023235,14.769,Kepler-band,,0.83,,,,,0.1102000,2455009.559790,,,0
1,Kepler-151,Kepler-151 c,2,24.67461200,0.160000,,,292.162778,41.023235,14.769,Kepler-band,,0.83,,,,,0.1256000,2454979.770730,,,0
1,Kepler-152,Kepler-152 b,2,18.20797300,0.124000,,,286.865479,41.989086,14.290,Kepler-band,,0.72,,,,,0.1565000,2455018.842020,,,0
1,Kepler-152,Kepler-152 c,2,88.25505500,0.356000,,,286.865479,41.989086,14.290,Kepler-band,,0.72,,,,,0.1682000,2454986.780270,,,0
1,Kepler-153,Kepler-153 b,2,18.87022700,0.129000,,,282.460522,48.257118,14.262,Kepler-band,,0.89,,,,,0.1281000,2455011.710460,,,0
